status,path,w,h,component_count,reasons
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-field-doctor-v2/war-unit-field-doctor-v2-crawl-up-02.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-field-doctor-v2/war-unit-field-doctor-v2-crawl-up-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-field-engineer-v2/war-unit-field-engineer-v2-crawl-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-field-engineer-v2/war-unit-field-engineer-v2-crawl-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-field-engineer-v2/war-unit-field-engineer-v2-crawl-down-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-field-engineer-v2/war-unit-field-engineer-v2-crawl-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-field-engineer-v2/war-unit-field-engineer-v2-crawl-left-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-field-engineer-v2/war-unit-field-engineer-v2-crawl-left-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-field-engineer-v2/war-unit-field-engineer-v2-crawl-left-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-field-engineer-v2/war-unit-field-engineer-v2-crawl-left-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-field-engineer-v2/war-unit-field-engineer-v2-crawl-right-00.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-field-engineer-v2/war-unit-field-engineer-v2-crawl-right-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-field-engineer-v2/war-unit-field-engineer-v2-crawl-right-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-field-engineer-v2/war-unit-field-engineer-v2-crawl-right-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-field-engineer-v2/war-unit-field-engineer-v2-crawl-up-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-field-engineer-v2/war-unit-field-engineer-v2-crawl-up-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-field-engineer-v2/war-unit-field-engineer-v2-crawl-up-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-field-engineer-v2/war-unit-field-engineer-v2-crawl-up-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-crawl-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-crawl-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-crawl-down-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-crawl-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-crawl-left-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-crawl-left-01.png,128,128,1,
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-crawl-left-02.png,128,128,2,large alpha touches frame edge: 1
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-crawl-left-03.png,128,128,1,large alpha touches frame edge: 0
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-crawl-right-00.png,128,128,3,"large alpha touches frame edge: 0,1"
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-crawl-right-01.png,128,128,4,"component 1 looks separated: area=403 ratio=0.12 dist=38.0 bbox=[36, 109, 69, 127] | component 2 looks separated: area=232 ratio=0.07 dist=20.0 bbox=[94, 91, 113, 105] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-crawl-right-02.png,128,128,5,"component 1 looks separated: area=397 ratio=0.12 dist=37.0 bbox=[29, 109, 63, 127] | component 2 looks separated: area=232 ratio=0.07 dist=18.0 bbox=[97, 90, 116, 104] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-crawl-right-03.png,128,128,4,"component 1 looks separated: area=383 ratio=0.11 dist=38.0 bbox=[24, 109, 56, 127] | component 2 looks separated: area=232 ratio=0.07 dist=19.0 bbox=[90, 90, 109, 104] | large alpha touches frame edge: 0,1"
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-crawl-up-00.png,128,128,1,large alpha touches frame edge: 0
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-crawl-up-01.png,128,128,2,large alpha touches frame edge: 0
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-crawl-up-02.png,128,128,3,large alpha touches frame edge: 0
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-crawl-up-03.png,128,128,2,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-crawl-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-crawl-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-crawl-down-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-crawl-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-crawl-left-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-crawl-left-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-crawl-left-02.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-crawl-left-03.png,128,128,1,large alpha touches frame edge: 0
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-crawl-right-00.png,128,128,2,"component 1 looks separated: area=423 ratio=0.12 dist=36.0 bbox=[48, 108, 83, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-crawl-right-01.png,128,128,2,"component 1 looks separated: area=403 ratio=0.12 dist=38.0 bbox=[36, 109, 69, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-crawl-right-02.png,128,128,3,"component 1 looks separated: area=397 ratio=0.12 dist=37.0 bbox=[29, 109, 63, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-crawl-right-03.png,128,128,2,"component 1 looks separated: area=383 ratio=0.11 dist=38.0 bbox=[24, 109, 56, 127] | large alpha touches frame edge: 0,1"
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-crawl-up-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-crawl-up-01.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-crawl-up-02.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-crawl-up-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grenadier-v2/war-unit-grenadier-v2-crawl-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grenadier-v2/war-unit-grenadier-v2-crawl-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grenadier-v2/war-unit-grenadier-v2-crawl-down-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grenadier-v2/war-unit-grenadier-v2-crawl-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grenadier-v2/war-unit-grenadier-v2-crawl-left-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grenadier-v2/war-unit-grenadier-v2-crawl-left-01.png,128,128,1,
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grenadier-v2/war-unit-grenadier-v2-crawl-left-02.png,128,128,2,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grenadier-v2/war-unit-grenadier-v2-crawl-left-03.png,128,128,1,large alpha touches frame edge: 0
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grenadier-v2/war-unit-grenadier-v2-crawl-right-00.png,128,128,2,"component 1 looks separated: area=175 ratio=0.05 dist=45.0 bbox=[61, 117, 80, 127] | large alpha touches frame edge: 0,1"
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grenadier-v2/war-unit-grenadier-v2-crawl-right-01.png,128,128,3,"component 1 looks separated: area=207 ratio=0.07 dist=42.0 bbox=[52, 116, 73, 127] | large alpha touches frame edge: 0,1"
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grenadier-v2/war-unit-grenadier-v2-crawl-right-02.png,128,128,3,"component 1 looks separated: area=206 ratio=0.06 dist=43.0 bbox=[49, 116, 69, 127] | large alpha touches frame edge: 0,1"
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grenadier-v2/war-unit-grenadier-v2-crawl-right-03.png,128,128,2,"component 1 looks separated: area=191 ratio=0.06 dist=43.0 bbox=[47, 116, 66, 127] | large alpha touches frame edge: 1"
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grenadier-v2/war-unit-grenadier-v2-crawl-up-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grenadier-v2/war-unit-grenadier-v2-crawl-up-01.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grenadier-v2/war-unit-grenadier-v2-crawl-up-02.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-grenadier-v2/war-unit-grenadier-v2-crawl-up-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-crawl-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-crawl-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-crawl-down-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-crawl-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-crawl-left-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-crawl-left-01.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-crawl-left-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-crawl-left-03.png,128,128,1,
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-crawl-right-00.png,128,128,2,"component 1 looks separated: area=138 ratio=0.03 dist=42.0 bbox=[65, 119, 84, 127] | large alpha touches frame edge: 0,1"
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-crawl-right-01.png,128,128,4,"component 1 looks separated: area=127 ratio=0.03 dist=43.0 bbox=[52, 120, 71, 127] | large alpha touches frame edge: 0,1"
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-crawl-right-02.png,128,128,2,"component 1 looks separated: area=158 ratio=0.04 dist=41.0 bbox=[49, 118, 67, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-crawl-right-03.png,128,128,2,"component 1 looks separated: area=172 ratio=0.05 dist=40.0 bbox=[44, 117, 64, 127] | large alpha touches frame edge: 1"
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-crawl-up-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-crawl-up-01.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-crawl-up-02.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-crawl-up-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-crawl-down-00.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-crawl-down-01.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-crawl-down-02.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-crawl-down-03.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-crawl-left-00.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-crawl-left-01.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-crawl-left-02.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-crawl-left-03.png,128,256,1,large alpha touches frame edge: 0
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-crawl-right-00.png,128,256,2,"component 1 looks separated: area=242 ratio=0.07 dist=85.0 bbox=[48, 236, 76, 247] | large alpha touches frame edge: 0"
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-crawl-right-01.png,128,256,2,"component 1 looks separated: area=256 ratio=0.07 dist=77.0 bbox=[48, 234, 75, 247] | large alpha touches frame edge: 0"
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-crawl-right-02.png,128,256,2,"component 1 looks separated: area=267 ratio=0.07 dist=79.0 bbox=[52, 236, 82, 247] | large alpha touches frame edge: 0"
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-crawl-right-03.png,128,256,2,"component 1 looks separated: area=243 ratio=0.07 dist=75.0 bbox=[45, 236, 71, 247] | large alpha touches frame edge: 0"
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-crawl-up-00.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-crawl-up-01.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-crawl-up-02.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-crawl-up-03.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-porter-v2/war-unit-porter-v2-crawl-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-porter-v2/war-unit-porter-v2-crawl-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-porter-v2/war-unit-porter-v2-crawl-down-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-porter-v2/war-unit-porter-v2-crawl-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-porter-v2/war-unit-porter-v2-crawl-left-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-porter-v2/war-unit-porter-v2-crawl-left-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-porter-v2/war-unit-porter-v2-crawl-left-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-porter-v2/war-unit-porter-v2-crawl-left-03.png,128,128,1,
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-porter-v2/war-unit-porter-v2-crawl-right-00.png,128,128,2,"component 1 looks separated: area=124 ratio=0.04 dist=48.0 bbox=[55, 120, 73, 127] | large alpha touches frame edge: 1"
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-porter-v2/war-unit-porter-v2-crawl-right-01.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-porter-v2/war-unit-porter-v2-crawl-right-02.png,128,128,2,
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-porter-v2/war-unit-porter-v2-crawl-right-03.png,128,128,2,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-porter-v2/war-unit-porter-v2-crawl-up-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-porter-v2/war-unit-porter-v2-crawl-up-01.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-porter-v2/war-unit-porter-v2-crawl-up-02.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-porter-v2/war-unit-porter-v2-crawl-up-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-crawl-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-crawl-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-crawl-down-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-crawl-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-crawl-left-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-crawl-left-01.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-crawl-left-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-crawl-left-03.png,128,128,1,
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-crawl-right-00.png,128,128,2,"component 1 looks separated: area=262 ratio=0.08 dist=44.0 bbox=[57, 114, 82, 127] | large alpha touches frame edge: 0,1"
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-crawl-right-01.png,128,128,2,"component 1 looks separated: area=212 ratio=0.06 dist=46.0 bbox=[50, 116, 72, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-crawl-right-02.png,128,128,3,"component 1 looks separated: area=214 ratio=0.06 dist=45.0 bbox=[46, 116, 68, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-crawl-right-03.png,128,128,2,"component 1 looks separated: area=210 ratio=0.06 dist=46.0 bbox=[37, 116, 58, 127] | large alpha touches frame edge: 0,1"
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-crawl-up-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-crawl-up-01.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-crawl-up-02.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-crawl-up-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Crawl/war-unit-quartermaster-runner-v2/war-unit-quartermaster-runner-v2-crawl-down-00.png,128,256,1,
